SourceID,ProductLine,Category,ItemNumber,ItemType,SeriesName,Series ID,Description,FDE SKU,Dimensions,Status,ComponentsQTY,Color,ItemColorSwatch,Exclusive Flag,Outlet Flag,Tag Type,QR1,QR2,Product Feature 1,Product Feature 2,Product Feature 3,Product Feature 4,Product Feature 5,Empty 10,Configuration 1,Configuration 2,SeriesMainImage,LoadDT
626348,Motion,Sectional,36505S39,Kit,Clonmel,,3-Piece Power Reclining Sectional with Chaise,,,Discontinued,"3650507,1;3650546,1;3650558,1",Charcoal,36505-SWATCH-BODY-A-504,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
626350,Motion,Sectional,36505S40,Kit,Clonmel,36505,3-Piece Reclining Sectional Sofa,APK-36505-3PCSOFA,"129""W x 39""D x 40""H",Current,"3650519,1;3650540,1;3650541,1",Charcoal,36505-SWATCH-BODY-A-505,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
626352,Motion,Sectional,36505S41,Kit,Clonmel,,3-Piece Power Reclining Sectional with Chaise,,,Discontinued,"3650546,1;3650562,1;3650579,1",Charcoal,36505-SWATCH-BODY-A-506,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
626354,Motion,Sectional,36505S42,Kit,Clonmel,,3-Piece Power Reclining Sectional with Chaise,,,Discontinued,"3650519,1;3650540,1;3650597,1",Charcoal,36505-SWATCH-BODY-A-507,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
626390,Motion,Sectional,36505S43,Kit,Clonmel,,4-Piece Power Reclining Sectional with Chaise,,,Discontinued,"3650546,2;3650558,1;3650597,1",Charcoal,36505-SWATCH-BODY-A-509,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
110648,Motion,Sectional,36505S5,Kit,Clonmel,36505,5-Piece Reclining Sectional,APK-36505-RS5,"122""W x 122""D x 40""H",Current,"3650540,1;3650541,1;3650546,2;3650577,1",Charcoal,36505-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/clonmel_5-piece_reclining_sectional/APK-36505-5P.html,https://www.ashleyfurniture.com/p/clonmel_5-piece_reclining_sectional/APK-36505-5P.html,,,,,,,,,36505-58-19-77-46-62-T341,2025-10-21 09:00:48
110651,Motion,Sectional,36505S6,Kit,Clonmel,36505,5-Piece Reclining Sectional,APK-36505-5RS,"122""W x 122""D x 40""H",Current,"3650519,2;3650540,1;3650541,1;3650577,1",Charcoal,36505-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
111144,Motion,Sectional,36505S9,Kit,Clonmel,36505,3-Piece Power Reclining Sectional,APK-36505-PWRLOVE,"107""W x 39""D x 40""H",Current,"3650557,1;3650558,1;3650562,1",Charcoal,36505-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,36505-58-57-19-77-46-62-T341,2025-10-21 09:00:48
866156,Motion,Sectional,36505S46,Kit,Clonmel,,4-Piece Sectional Sofa,,,Current,"3650540,1;3650541,1;3650546,2",Charcoal,36505-SWATCH-BODY-A-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S15,Kit,Clonmel,,6-Piece Power Reclining Sectional,,,Current,"3650519,2;3650557,1;3650577,1;3650558,1;3650562,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S16,Kit,Clonmel,,6-Piece Power Reclining Sectional,,,Current,"3650546,2;3650557,1;3650577,1;3650558,1;3650562,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S18,Kit,Clonmel,36505,6-Piece Reclining Sectional,APK-36505-6S,,Current,"3650519,1;3650546,1;3650557,1;3650558,1;3650562,1;3650577,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S20,Kit,Clonmel,,6-Piece Reclining Sectional,,,Current,"3650519,1;3650540,1;3650541,1;3650546,1;3650557,1;3650577,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S7,Kit,Clonmel,,6-Piece Reclining Sectional,,,Current,"3650519,2;3650540,1;3650541,1;3650557,1;3650577,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
,Motion,Sectional,36505S8,Kit,Clonmel,,6-Piece Reclining Sectional,,,Current,"3650540,1;3650541,1;3650546,2;3650557,1;3650577,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
631477,Motion,Sectional,36902S1,Kit,Partymate,36902,2-Piece Reclining Sectional,APK-36902-2S,"86""W x 100""D x 40""H",Current,"3690248,1;3690249,1",Brindle,36902-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36902S1.html,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36902S1.html,,,,,,,1.0,A,36902-48-49-25-T755,2025-10-21 09:00:48
631479,Motion,Sectional,36902S2,Kit,Partymate,36902,2-Piece Reclining Sectional,APK-36902-S2,"86""W x 86""D x 40""H",Current,"3690248,1;3690250,1",Brindle,36902-SWATCH-BODY-A-500,0.0,,Back,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36902S2.html,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36902S2.html,,,,,,,,,36902-48-49-25-T755,2025-10-21 09:00:48
631481,Motion,Sectional,36903S1,Kit,Partymate,36903,2-Piece Reclining Sectional,APK-36903-2S,"86""W x 100""D x 40""H",Current,"3690348,1;3690349,1",Slate,36903-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36903S1.html,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36903S1.html,,,,,,,,,36903-48-49-25-T755,2025-10-21 09:00:48
631483,Motion,Sectional,36903S2,Kit,Partymate,36903,2-Piece Reclining Sectional,APK-36903-S2,"86""W x 86""D x 40""H",Current,"3690348,1;3690350,1",Slate,36903-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36903S2.html,https://www.ashleyfurniture.com/p/partymate_2-piece_reclining_sectional/36903S2.html,,,,,,,,,36903-48-49-25-T755,2025-10-21 09:00:48
810110,Stationary,Sectional,38006S1,Kit,Bandon,38006,2-Piece Sectional,APK-38006-S2,"100""W x 101""D x 41""H",New,"3800648,1;3800656,1",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810112,Stationary,Sectional,38006S2,Kit,Bandon,38006,2-Piece Sectional,APK-38006-R2,"101""W x 100""D x 41""H",New,"3800649,1;3800655,1",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810110,Stationary,Sectional,38006S3,Kit,Bandon,38006,3-Piece Sectional,APK-38006-S3,"100""W x 101""D x 41""H",New,"3800648,1;3800656,1;380046,1",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810112,Stationary,Sectional,38006S4,Kit,Bandon,38006,3-Piece Sectional,APK-38006-R3,"101""W x 100""D x 41""H",New,"3800649,1;3800655,1;380046,1",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810110,Stationary,Sectional,38006S5,Kit,Bandon,38006,4-Piece Sectional,APK-38006-S4,"100""W x 101""D x 41""H",New,"3800648,1;3800656,1;380046,2",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810112,Stationary,Sectional,38006S6,Kit,Bandon,38006,4-Piece Sectional,APK-38006-R4,"101""W x 100""D x 41""H",New,"3800649,1;3800655,1;380046,2",Toffee,38006-BODY-A-SWATCH-500,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886411,Stationary,Sectional,39402S1,Kit,Elissa Court,39402,2-Piece Sectional Loveseat,APK-39402-LOVE,,New,"3940264,1;3940265,1",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886413,Stationary,Sectional,39402S2,Kit,Elissa Court,39402,3-Piece Sectional Sofa,APK-39402-SOFA,,New,"3940246,1;3940264,1;3940265,1",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886416,Stationary,Sectional,39402S3,Kit,Elissa Court,39402,3-Piece Sectional Sofa with Chaise,APK-39402-S3,,New,"3940246,1;3940264,1;3940217,1",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886419,Stationary,Sectional,39402S4,Kit,Elissa Court,39402,3-Piece Sectional Sofa with Chaise,APK-39402-R3,,New,"3940216,1;3940246,1;3940265,1",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886433,Stationary,Sectional,39402S7,Kit,Elissa Court,39402,5-Piece Sectional,APK-39402-S5,,New,"3940246,2;3940264,1;3940265,1;3940277,1",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886437,Stationary,Sectional,39402S8,Kit,Elissa Court,39402,4-Piece Sectional,APK-39402-S4,,New,"3940216,1;3940217,1;3940246,2",Vanilla,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
631465,Stationary,Sectional,39702S1,Kit,Elissa Court,39702,2-Piece Sectional with Chaise,APK-39702-R2,"95""W x 66""D x 38""H",Current,"3970216,1;3970256,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_2-piece_sectional_with_chaise/39702S1.html,https://www.ashleyfurniture.com/p/huntsworth_2-piece_sectional_with_chaise/39702S1.html,,,,,,,1.0,A,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631467,Stationary,Sectional,39702S2,Kit,Elissa Court,39702,2-Piece Sectional with Chaise,APK-39702-S2,"95""W x 66""D x 38""H",Current,"3970217,1;3970255,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_2-piece_sectional_with_chaise/39702S2.html,https://www.ashleyfurniture.com/p/huntsworth_2-piece_sectional_with_chaise/39702S2.html,,,,,,,,,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631469,Stationary,Sectional,39702S3,Kit,Elissa Court,39702,4-Piece Sectional with Chaise,APK-39702-R4,"128""W x 99""D x 38""H",Current,"3970216,1;3970234,1;3970256,1;3970277,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_4-piece_sectional_with_chaise/39702S3.html,https://www.ashleyfurniture.com/p/huntsworth_4-piece_sectional_with_chaise/39702S3.html,,,,,,,,,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631471,Stationary,Sectional,39702S4,Kit,Elissa Court,39702,4-Piece Sectional with Chaise,APK-39702-S4,"128""W x 99""D x 38""H",Current,"3970217,1;3970234,1;3970255,1;3970277,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_4-piece_sectional_with_chaise/39702S4.html,https://www.ashleyfurniture.com/p/huntsworth_4-piece_sectional_with_chaise/39702S4.html,,,,,,,,,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631473,Stationary,Sectional,39702S5,Kit,Elissa Court,39702,5-Piece Sectional with Chaise,APK-39702-R5,"155""W x 99""D x 38""H",Current,"3970216,1;3970234,1;3970246,1;3970256,1;3970277,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_5-piece_sectional_with_chaise/39702S5.html,https://www.ashleyfurniture.com/p/huntsworth_5-piece_sectional_with_chaise/39702S5.html,,,,,,,,,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631475,Stationary,Sectional,39702S6,Kit,Elissa Court,39702,5-Piece Sectional with Chaise,APK-39702-S5,"155""W x 99""D x 38""H",Current,"3970217,1;3970234,1;3970246,1;3970255,1;3970277,1",Dove Gray,39702-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/huntsworth_5-piece_sectional_with_chaise/39702S6.html,https://www.ashleyfurniture.com/p/huntsworth_5-piece_sectional_with_chaise/39702S6.html,,,,,,,,,39702-55-77-46-34-17-08-T836,2025-10-21 09:00:48
631449,Stationary,Sectional,40306S1,Kit,Lerenza,40306,4-Piece Sectional with Chaise,APK-40306-R4,"135""W x 132""D x 39""H",Current,"4030616,1;4030634,1;4030667,1;4030677,1",Birch,40306-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lerenza_4-piece_sectional_with_chaise/40306S1.html,https://www.ashleyfurniture.com/p/lerenza_4-piece_sectional_with_chaise/40306S1.html,Feather-Wrapped-Foam,Measure-Up,,,,,,,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
631451,Stationary,Sectional,40306S2,Kit,Lerenza,40306,4-Piece Sectional with Chaise,APK-40306-S4,"132""W x 135""D x 39""H",Current,"4030617,1;4030634,1;4030666,1;4030677,1",Birch,40306-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lerenza_4-piece_sectional_with_chaise/40306S2.html,https://www.ashleyfurniture.com/p/lerenza_4-piece_sectional_with_chaise/40306S2.html,Feather-Wrapped-Foam,Measure-Up,,,,,,,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
631453,Stationary,Sectional,40306S3,Kit,Lerenza,40306,5-Piece Sectional with Chaise,APK-40306-R5,"161""W x 132""D x 39""H",Current,"4030616,1;4030634,1;4030646,1;4030667,1;4030677,1",Birch,40306-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lerenza_5-piece_sectional_with_chaise/40306S3.html,https://www.ashleyfurniture.com/p/lerenza_5-piece_sectional_with_chaise/40306S3.html,Feather-Wrapped-Foam,Measure-Up,,,,,,,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
631455,Stationary,Sectional,40306S4,Kit,Lerenza,40306,5-Piece Sectional with Chaise,APK-40306-S5,"132""W x 161""D x 39""H",Current,"4030617,1;4030634,1;4030646,1;4030666,1;4030677,1",Birch,40306-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lerenza_5-piece_sectional_with_chaise/40306S4.html,https://www.ashleyfurniture.com/p/lerenza_5-piece_sectional_with_chaise/40306S4.html,Feather-Wrapped-Foam,Measure-Up,,,,,,,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
692895,Stationary,Sectional,40306S5,Kit,Lerenza,40306,2-Piece Sectional with Chaise,APK-40306-S2,,New,"4030617,1;4030666,1",,,1.0,,Front,,,Feather-Wrapped-Foam,Measure-Up,,,,,1.0,A,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
692897,Stationary,Sectional,40306S6,Kit,Lerenza,40306,2-Piece Sectional with Chaise,APK-40306-R2,,New,"4030616,1;4030667,1",Birch,,1.0,,,,,Feather-Wrapped-Foam,Measure-Up,,,,,,,40306-66-77-34-17-08-T829-2,2025-10-21 09:00:48
202216,Stationary,Sectional,40401S1,Kit,Elissa Court,40401,2-Piece Sectional with Chaise,APK-40401-S2,"116""W x 90""D x 39""H",Current,"4040117,1;4040166,1",Putty,40401-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/dovemont_2-piece_sectional_with_chaise/APK-40401-R2.html,https://www.ashleyfurniture.com/p/dovemont_2-piece_sectional_with_chaise/APK-40401-R2.html,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,1.0,A,40401-66-17-21-08-T910-2,2025-10-21 09:00:48
202218,Stationary,Sectional,40401S2,Kit,Elissa Court,40401,2-Piece Sectional with Chaise,APK-40401-R2,"116""W x 90""D x 39""H",Current,"4040116,1;4040167,1",Putty,40401-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/dovemont_2-piece_sectional_with_chaise/APK-40401-L2.html,https://www.ashleyfurniture.com/p/dovemont_2-piece_sectional_with_chaise/APK-40401-L2.html,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,,40401-66-17-21-08-T910-2,2025-10-21 09:00:48
90778,Stationary,Sectional,41303S1,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-S3,"147""W x 97""D x 38""H",Current,"4130334,1;4130348,1;4130375,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_cuddler/APK-41303-R3.html,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_cuddler/APK-41303-R3.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203333,Stationary,Sectional,41303S10,Kit,Elissa Court,41303,4-Piece Sectional with Cuddler,APK-41303-4CC,"283""W x 66""D x 38""H",Current,"4130334,1;4130346,1;4130375,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203335,Stationary,Sectional,41303S11,Kit,Elissa Court,41303,5-Piece Sectional with Cuddler,APK-41303-5CC,"307.5""W x 66""D x 38""H",Current,"4130334,1;4130346,2;4130375,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203338,Stationary,Sectional,41303S12,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-3CC,"104.5""W x 63""D x 38""H",Current,"4130346,1;4130375,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203340,Stationary,Sectional,41303S13,Kit,Elissa Court,41303,3-Piece Sectional with Chaise,APK-41303-3SCC,"129""W x 68""D x 38""H",Current,"4130316,1;4130317,1;4130334,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,1.0,A,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203342,Stationary,Sectional,41303S14,Kit,Elissa Court,41303,4-Piece Sectional with Chaise,APK-41303-4SCC,"153""W x 68""D x 38""H",Current,"4130316,1;4130317,1;4130334,1;4130346,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203344,Stationary,Sectional,41303S15,Kit,Elissa Court,41303,5-Piece Sectional with Chaise,APK-41303-5SCC,"177""W x 68""D x 38""H",Current,"4130316,1;4130317,1;4130334,1;4130346,2",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203347,Stationary,Sectional,41303S16,Kit,Elissa Court,41303,3-Piece Sectional with Chaise and Cuddler,APK-41303-3RCCL,"129""W x 68""D x 38""H",Current,"4130316,1;4130334,1;4130375,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203349,Stationary,Sectional,41303S17,Kit,Elissa Court,41303,3-Piece Sectional with Chaise and Cuddler,APK-41303-3SCCL,"145""W x 68""D x 38""H",Current,"4130317,1;4130334,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203351,Stationary,Sectional,41303S18,Kit,Elissa Court,41303,3-Piece Sectional with Chaise and Cuddler,APK-41303-3RCCA,"145""W x 68""D x 38""H",Current,"4130316,1;4130346,1;4130375,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203353,Stationary,Sectional,41303S19,Kit,Elissa Court,41303,3-Piece Sectional with Chaise and Cuddler,APK-41303-3SCCA,"120""W x 68""D x 38""H",Current,"4130317,1;4130346,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
90780,Stationary,Sectional,41303S2,Kit,Elissa Court,41303,4-Piece Sectional with Cuddler,APK-41303-S4,"151""W x 97""D x 38""H",Current,"4130334,1;4130346,1;4130348,1;4130375,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_cuddler/APK-41303-R4.html,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_cuddler/APK-41303-R4.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203327,Stationary,Sectional,41303S20,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-3SC,"120""W x 97""D x 38""H",Current,"4130346,1;4130348,1;4130375,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203329,Stationary,Sectional,41303S21,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-3RC,"120""W x 68""D x 38""H",Current,"4130346,1;4130349,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
631026,Stationary,Sectional,41303S22,Kit,Elissa Court,41303,5-Piece Sectional with Cuddler,APK-41303-R5,"197""W x 97""D x 38""H",Current,"4130334,1;4130346,2;4130349,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
90782,Stationary,Sectional,41303S3,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-R3,"126""W x 97""D x 38""H",Current,"4130334,1;4130349,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_cuddler/APK-41303-L3.html,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_cuddler/APK-41303-L3.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
90784,Stationary,Sectional,41303S4,Kit,Elissa Court,41303,4-Piece Sectional with Cuddler,APK-41303-R4,"151""W x 97""D x 38""H",Current,"4130334,1;4130346,1;4130349,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_cuddler/APK-41303-L4.html,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_cuddler/APK-41303-L4.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
110608,Stationary,Sectional,41303S6,Kit,Elissa Court,41303,3-Piece Sectional with Chaise,APK-41303-3S,"129""W x 97""D x 38""H",Current,"4130317,1;4130334,1;4130348,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_chaise/APK-41303-3R.html,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_chaise/APK-41303-3R.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
110610,Stationary,Sectional,41303S7,Kit,Elissa Court,41303,4-Piece Sectional with Chaise,APK-41303-4R,"154""W x 97""D x 38""H",Current,"4130316,1;4130334,1;4130346,1;4130349,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_chaise/APK-41303-4L.html,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_chaise/APK-41303-4L.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
110612,Stationary,Sectional,41303S8,Kit,Elissa Court,41303,4-Piece Sectional with Chaise,APK-41303-4S," 154""W x 97""D x 38""H",Current,"4130317,1;4130334,1;4130346,1;4130348,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_chaise/APK-41303-4R.html,https://www.ashleyfurniture.com/p/eltmann_4-piece_sectional_with_chaise/APK-41303-4R.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
203331,Stationary,Sectional,41303S9,Kit,Elissa Court,41303,3-Piece Sectional with Cuddler,APK-41303-3CL,"161""W x 63""D x 38""H",Current,"4130334,1;4130375,1;4130376,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,,,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
110606,Stationary,Sectional,41303S5,Kit,Elissa Court,41303,3-Piece Sectional with Chaise,APK-41303-S3CC,"129""W x 97""D x 38""H",Current,"4130316,1;4130334,1;4130349,1",Slate,41303-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_chaise/APK-41303-3L.html,https://www.ashleyfurniture.com/p/eltmann_3-piece_sectional_with_chaise/APK-41303-3L.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,41303-16-46-34-49-08-T711,2025-10-21 09:00:48
